,"u","t","&pi;_W","p","q","V_T"
"2539",910000,336,.2e-1,.16,.25,9148780.284
"2540",960000,336,.2e-1,.16,.25,9198940.705
"2541",10000,336,.2e-1,.16,.50,882691.70
"2542",60000,336,.2e-1,.16,.50,7513211.426
"2543",110000,336,.2e-1,.16,.50,10357759.57
"2544",160000,336,.2e-1,.16,.50,11549521.54
"2545",210000,336,.2e-1,.16,.50,12066008.82
"2546",260000,336,.2e-1,.16,.50,12306600.53
"2547",310000,336,.2e-1,.16,.50,12434470.19
"2548",360000,336,.2e-1,.16,.50,12516285.23
"2549",410000,336,.2e-1,.16,.50,12579283.83
"2550",460000,336,.2e-1,.16,.50,12634594.64
"2551",510000,336,.2e-1,.16,.50,12686764.47
"2552",560000,336,.2e-1,.16,.50,12737650.99
"2553",610000,336,.2e-1,.16,.50,12788013.20
"2554",660000,336,.2e-1,.16,.50,12838161.18
"2555",710000,336,.2e-1,.16,.50,12888221.64
"2556",760000,336,.2e-1,.16,.50,12938246.34
"2557",810000,336,.2e-1,.16,.50,12988256.44
"2558",860000,336,.2e-1,.16,.50,13038260.56
"2559",910000,336,.2e-1,.16,.50,13088262.25
"2560",960000,336,.2e-1,.16,.50,13138262.93
"2561",10000,336,.2e-1,.16,.75,1507110.87
"2562",60000,336,.2e-1,.16,.75,11982927.37
"2563",110000,336,.2e-1,.16,.75,15075397.08
"2564",160000,336,.2e-1,.16,.75,15960988.59
"2565",210000,336,.2e-1,.16,.75,16240477.36
"2566",260000,336,.2e-1,.16,.75,16353504.68
"2567",310000,336,.2e-1,.16,.75,16420814.65
"2568",360000,336,.2e-1,.16,.75,16475568.70
"2569",410000,336,.2e-1,.16,.75,16526874.37
"2570",460000,336,.2e-1,.16,.75,16577232.96
"2571",510000,336,.2e-1,.16,.75,16627331.44
"2572",560000,336,.2e-1,.16,.75,16677358.49
"2573",610000,336,.2e-1,.16,.75,16727365.92
"2574",660000,336,.2e-1,.16,.75,16777367.96
"2575",710000,336,.2e-1,.16,.75,16827368.52
"2576",760000,336,.2e-1,.16,.75,16877368.67
"2577",810000,336,.2e-1,.16,.75,16927368.71
"2578",860000,336,.2e-1,.16,.75,16977368.73
"2579",910000,336,.2e-1,.16,.75,17027368.73
"2580",960000,336,.2e-1,.16,.75,17077368.73
"2581",10000,336,.3e-1,.16,.25,58447.269
"2582",60000,336,.3e-1,.16,.25,775086.843
"2583",110000,336,.3e-1,.16,.25,1402052.363
"2584",160000,336,.3e-1,.16,.25,1921569.117
"2585",210000,336,.3e-1,.16,.25,2353650.748
"2586",260000,336,.3e-1,.16,.25,2714579.745
"2587",310000,336,.3e-1,.16,.25,3017606.411
"2588",360000,336,.3e-1,.16,.25,3273513.529
"2589",410000,336,.3e-1,.16,.25,3491075.873
"2590",460000,336,.3e-1,.16,.25,3677434.147
"2591",510000,336,.3e-1,.16,.25,3838399.286
"2592",560000,336,.3e-1,.16,.25,3978700.093
"2593",610000,336,.3e-1,.16,.25,4102184.754
"2594",660000,336,.3e-1,.16,.25,4211984.834
"2595",710000,336,.3e-1,.16,.25,4310648.725
"2596",760000,336,.3e-1,.16,.25,4400250.249
"2597",810000,336,.3e-1,.16,.25,4482477.033
"2598",860000,336,.3e-1,.16,.25,4558702.428
"2599",910000,336,.3e-1,.16,.25,4630044.034
"2600",960000,336,.3e-1,.16,.25,4697411.329
"2601",10000,336,.3e-1,.16,.50,204959.217
"2602",60000,336,.3e-1,.16,.50,2766929.946
"2603",110000,336,.3e-1,.16,.50,4591333.726
"2604",160000,336,.3e-1,.16,.50,5791725.039
"2605",210000,336,.3e-1,.16,.50,6587539.934
"2606",260000,336,.3e-1,.16,.50,7121062.255
"2607",310000,336,.3e-1,.16,.50,7484536.599
"2608",360000,336,.3e-1,.16,.50,7737766.440
"2609",410000,336,.3e-1,.16,.50,7919523.214
"2610",460000,336,.3e-1,.16,.50,8054942.990
"2611",510000,336,.3e-1,.16,.50,8160321.836
"2612",560000,336,.3e-1,.16,.50,8246224.724
"2613",610000,336,.3e-1,.16,.50,8319501.072
"2614",660000,336,.3e-1,.16,.50,8384591.457
"2615",710000,336,.3e-1,.16,.50,8444374.767
"2616",760000,336,.3e-1,.16,.50,8500717.425
"2617",810000,336,.3e-1,.16,.50,8554829.459
"2618",860000,336,.3e-1,.16,.50,8607495.350
"2619",910000,336,.3e-1,.16,.50,8659223.684
"2620",960000,336,.3e-1,.16,.50,8710344.187
"2621",10000,336,.3e-1,.16,.75,434316.93
"2622",60000,336,.3e-1,.16,.75,5843717.056
"2623",110000,336,.3e-1,.16,.75,8882867.094
"2624",160000,336,.3e-1,.16,.75,10409709.65
"2625",210000,336,.3e-1,.16,.75,11189266.49
"2626",260000,336,.3e-1,.16,.75,11599665.91
"2627",310000,336,.3e-1,.16,.75,11827702.40
"2628",360000,336,.3e-1,.16,.75,11965652.02
"2629",410000,336,.3e-1,.16,.75,12059098.93
"2630",460000,336,.3e-1,.16,.75,12130561.61
"2631",510000,336,.3e-1,.16,.75,12191164.12
"2632",560000,336,.3e-1,.16,.75,12246401.74
"2633",610000,336,.3e-1,.16,.75,12298989.11
"2634",660000,336,.3e-1,.16,.75,12350267.27
"2635",710000,336,.3e-1,.16,.75,12400898.67
"2636",760000,336,.3e-1,.16,.75,12451210.59
"2637",810000,336,.3e-1,.16,.75,12501364.67
"2638",860000,336,.3e-1,.16,.75,12551440.79
"2639",910000,336,.3e-1,.16,.75,12601478.39
"2640",960000,336,.3e-1,.16,.75,12651496.97
"2641",10000,336,.4e-1,.16,.25,1617.3738
"2642",60000,336,.4e-1,.16,.25,28068.3843
"2643",110000,336,.4e-1,.16,.25,57840.9644
"2644",160000,336,.4e-1,.16,.25,88320.5182
"2645",210000,336,.4e-1,.16,.25,119480.0237
"2646",260000,336,.4e-1,.16,.25,151295.8134
"2647",310000,336,.4e-1,.16,.25,183745.0265
"2648",360000,336,.4e-1,.16,.25,216805.5984
"2649",410000,336,.4e-1,.16,.25,250456.2333
"2650",460000,336,.4e-1,.16,.25,284676.3772
"2651",510000,336,.4e-1,.16,.25,319446.1919
"2652",560000,336,.4e-1,.16,.25,354746.5304
"2653",610000,336,.4e-1,.16,.25,390558.9130
"2654",660000,336,.4e-1,.16,.25,426865.5020
"2655",710000,336,.4e-1,.16,.25,463649.0830
"2656",760000,336,.4e-1,.16,.25,500893.0420
"2657",810000,336,.4e-1,.16,.25,538581.3400
"2658",860000,336,.4e-1,.16,.25,576698.5010
"2659",910000,336,.4e-1,.16,.25,615229.5850
"2660",960000,336,.4e-1,.16,.25,654160.1740
"2661",10000,336,.4e-1,.16,.50,29019.104
"2662",60000,336,.4e-1,.16,.50,526732.604
"2663",110000,336,.4e-1,.16,.50,1013896.055
"2664",160000,336,.4e-1,.16,.50,1434366.582
"2665",210000,336,.4e-1,.16,.50,1798184.908
"2666",260000,336,.4e-1,.16,.50,2114014.518
"2667",310000,336,.4e-1,.16,.50,2389193.787
"2668",360000,336,.4e-1,.16,.50,2629938.917
"2669",410000,336,.4e-1,.16,.50,2841515.535
"2670",460000,336,.4e-1,.16,.50,3028384.054
"2671",510000,336,.4e-1,.16,.50,3194322.805
"2672",560000,336,.4e-1,.16,.50,3342532.344
"2673",610000,336,.4e-1,.16,.50,3475723.800
"2674",660000,336,.4e-1,.16,.50,3596193.720
"2675",710000,336,.4e-1,.16,.50,3705887.465
"2676",760000,336,.4e-1,.16,.50,3806452.916
"2677",810000,336,.4e-1,.16,.50,3899285.960
"2678",860000,336,.4e-1,.16,.50,3985569.027
"2679",910000,336,.4e-1,.16,.50,4066303.732
"2680",960000,336,.4e-1,.16,.50,4142338.523
"2681",10000,336,.4e-1,.16,.75,111563.616
"2682",60000,336,.4e-1,.16,.75,2091466.357
"2683",110000,336,.4e-1,.16,.75,3742007.137
"2684",160000,336,.4e-1,.16,.75,4904067.933
"2685",210000,336,.4e-1,.16,.75,5725789.714
"2686",260000,336,.4e-1,.16,.75,6311329.687
"2687",310000,336,.4e-1,.16,.75,6732970.183
"2688",360000,336,.4e-1,.16,.75,7040871.863
"2689",410000,336,.4e-1,.16,.75,7269843.954
"2690",460000,336,.4e-1,.16,.75,7444042.481
"2691",510000,336,.4e-1,.16,.75,7580230.637
"2692",560000,336,.4e-1,.16,.75,7690041.316
"2693",610000,336,.4e-1,.16,.75,7781547.219
"2694",660000,336,.4e-1,.16,.75,7860350.436
"2695",710000,336,.4e-1,.16,.75,7930338.565
"2696",760000,336,.4e-1,.16,.75,7994209.422
"2697",810000,336,.4e-1,.16,.75,8053835.169
"2698",860000,336,.4e-1,.16,.75,8110515.001
"2699",910000,336,.4e-1,.16,.75,8165150.502
"2700",960000,336,.4e-1,.16,.75,8218367.330
"2701",10000,336,.5e-1,.16,.25,102.267
"2702",60000,336,.5e-1,.16,.25,2162.389
"2703",110000,336,.5e-1,.16,.25,4950.597
"2704",160000,336,.5e-1,.16,.25,8188.148
"2705",210000,336,.5e-1,.16,.25,11868.940
"2706",260000,336,.5e-1,.16,.25,15988.784
"2707",310000,336,.5e-1,.16,.25,20543.519
"2708",360000,336,.5e-1,.16,.25,25529.022
"2709",410000,336,.5e-1,.16,.25,30941.211
"2710",460000,336,.5e-1,.16,.25,36776.039
"2711",510000,336,.5e-1,.16,.25,43029.503
"2712",560000,336,.5e-1,.16,.25,49697.633
"2713",610000,336,.5e-1,.16,.25,56776.499
"2714",660000,336,.5e-1,.16,.25,64262.207
"2715",710000,336,.5e-1,.16,.25,72150.901
"2716",760000,336,.5e-1,.16,.25,80438.762
"2717",810000,336,.5e-1,.16,.25,89122.005
"2718",860000,336,.5e-1,.16,.25,98196.883
"2719",910000,336,.5e-1,.16,.25,107659.684
"2720",960000,336,.5e-1,.16,.25,117506.730
"2721",10000,336,.5e-1,.16,.50,784.323
"2722",60000,336,.5e-1,.16,.50,17449.836
"2723",110000,336,.5e-1,.16,.50,38007.579
"2724",160000,336,.5e-1,.16,.50,59418.716
"2725",210000,336,.5e-1,.16,.50,81625.475
"2726",260000,336,.5e-1,.16,.50,104605.690
"2727",310000,336,.5e-1,.16,.50,128337.837
"2728",360000,336,.5e-1,.16,.50,152800.992
"2729",410000,336,.5e-1,.16,.50,177974.810
"2730",460000,336,.5e-1,.16,.50,203839.516
"2731",510000,336,.5e-1,.16,.50,230375.882
"2732",560000,336,.5e-1,.16,.50,257565.217
"2733",610000,336,.5e-1,.16,.50,285389.349
"2734",660000,336,.5e-1,.16,.50,313830.613
"2735",710000,336,.5e-1,.16,.50,342871.834
"2736",760000,336,.5e-1,.16,.50,372496.316
"2737",810000,336,.5e-1,.16,.50,402687.828
"2738",860000,336,.5e-1,.16,.50,433430.590
"2739",910000,336,.5e-1,.16,.50,464709.261
"2740",960000,336,.5e-1,.16,.50,496508.927
"2741",10000,336,.5e-1,.16,.75,15231.606
"2742",60000,336,.5e-1,.16,.75,355517.099
"2743",110000,336,.5e-1,.16,.75,731017.432
"2744",160000,336,.5e-1,.16,.75,1065979.942
"2745",210000,336,.5e-1,.16,.75,1364353.073
"2746",260000,336,.5e-1,.16,.75,1630826.165
"2747",310000,336,.5e-1,.16,.75,1869496.315
"2748",360000,336,.5e-1,.16,.75,2083934.423
"2749",410000,336,.5e-1,.16,.75,2277252.756
"2750",460000,336,.5e-1,.16,.75,2452163.853
"2751",510000,336,.5e-1,.16,.75,2611031.867
"2752",560000,336,.5e-1,.16,.75,2755917.307
"2753",610000,336,.5e-1,.16,.75,2888616.039
"2754",660000,336,.5e-1,.16,.75,3010693.275
"2755",710000,336,.5e-1,.16,.75,3123513.199
"2756",760000,336,.5e-1,.16,.75,3228264.782
"2757",810000,336,.5e-1,.16,.75,3325984.290
"2758",860000,336,.5e-1,.16,.75,3417574.894
"2759",910000,336,.5e-1,.16,.75,3503823.768
"2760",960000,336,.5e-1,.16,.75,3585416.980
"2761",10000,336,.6e-1,.16,.25,27.853
"2762",60000,336,.6e-1,.16,.25,683.154
"2763",110000,336,.6e-1,.16,.25,1701.519
"2764",160000,336,.6e-1,.16,.25,2977.035
"2765",210000,336,.6e-1,.16,.25,4506.298
"2766",260000,336,.6e-1,.16,.25,6287.990
"2767",310000,336,.6e-1,.16,.25,8320.796
"2768",360000,336,.6e-1,.16,.25,10603.407
"2769",410000,336,.6e-1,.16,.25,13134.525
"2770",460000,336,.6e-1,.16,.25,15912.853
"2771",510000,336,.6e-1,.16,.25,18937.104
"2772",560000,336,.6e-1,.16,.25,22205.999
"2773",610000,336,.6e-1,.16,.25,25718.263
"2774",660000,336,.6e-1,.16,.25,29472.628
"2775",710000,336,.6e-1,.16,.25,33467.834
"2776",760000,336,.6e-1,.16,.25,37702.626
"2777",810000,336,.6e-1,.16,.25,42175.756
"2778",860000,336,.6e-1,.16,.25,46885.985
"2779",910000,336,.6e-1,.16,.25,51832.076
"2780",960000,336,.6e-1,.16,.25,57012.801
"2781",10000,336,.6e-1,.16,.50,67.738
"2782",60000,336,.6e-1,.16,.50,1749.374
"2783",110000,336,.6e-1,.16,.50,4215.132
"2784",160000,336,.6e-1,.16,.50,7104.358
"2785",210000,336,.6e-1,.16,.50,10403.217
"2786",260000,336,.6e-1,.16,.50,14108.049
"2787",310000,336,.6e-1,.16,.50,18215.325
"2788",360000,336,.6e-1,.16,.50,22721.548
"2789",410000,336,.6e-1,.16,.50,27623.250
"2790",460000,336,.6e-1,.16,.50,32916.992
"2791",510000,336,.6e-1,.16,.50,38599.366
"2792",560000,336,.6e-1,.16,.50,44666.995
"2793",610000,336,.6e-1,.16,.50,51116.529
"2794",660000,336,.6e-1,.16,.50,57944.648
"2795",710000,336,.6e-1,.16,.50,65148.061
"2796",760000,336,.6e-1,.16,.50,72723.506
"2797",810000,336,.6e-1,.16,.50,80667.748
"2798",860000,336,.6e-1,.16,.50,88977.583
"2799",910000,336,.6e-1,.16,.50,97649.830
"2800",960000,336,.6e-1,.16,.50,106681.342
"2801",10000,336,.6e-1,.16,.75,409.370
"2802",60000,336,.6e-1,.16,.75,11126.577
"2803",110000,336,.6e-1,.16,.75,25752.287
"2804",160000,336,.6e-1,.16,.75,41304.596
"2805",210000,336,.6e-1,.16,.75,57649.437
"2806",260000,336,.6e-1,.16,.75,74766.221
"2807",310000,336,.6e-1,.16,.75,92637.214
"2808",360000,336,.6e-1,.16,.75,111245.118
"2809",410000,336,.6e-1,.16,.75,130573.030
"2810",460000,336,.6e-1,.16,.75,150604.437
"2811",510000,336,.6e-1,.16,.75,171323.203
"2812",560000,336,.6e-1,.16,.75,192713.563
"2813",610000,336,.6e-1,.16,.75,214760.114
"2814",660000,336,.6e-1,.16,.75,237447.804
"2815",710000,336,.6e-1,.16,.75,260761.929
"2816",760000,336,.6e-1,.16,.75,284688.121
"2817",810000,336,.6e-1,.16,.75,309212.342
"2818",860000,336,.6e-1,.16,.75,334320.875
"2819",910000,336,.6e-1,.16,.75,360000.318
"2820",960000,336,.6e-1,.16,.75,386237.577
"2821",10000,336,.7e-1,.16,.25,12.34
"2822",60000,336,.7e-1,.16,.25,338.11
"2823",110000,336,.7e-1,.16,.25,900.50
"2824",160000,336,.7e-1,.16,.25,1641.94
"2825",210000,336,.7e-1,.16,.25,2559.47
"2826",260000,336,.7e-1,.16,.25,3652.43
"2827",310000,336,.7e-1,.16,.25,4920.21
"2828",360000,336,.7e-1,.16,.25,6362.17
"2829",410000,336,.7e-1,.16,.25,7977.70
"2830",460000,336,.7e-1,.16,.25,9766.17
"2831",510000,336,.7e-1,.16,.25,11726.97
"2832",560000,336,.7e-1,.16,.25,13859.48
"2833",610000,336,.7e-1,.16,.25,16163.09
"2834",660000,336,.7e-1,.16,.25,18637.18
"2835",710000,336,.7e-1,.16,.25,21281.14
"2836",760000,336,.7e-1,.16,.25,24094.38
"2837",810000,336,.7e-1,.16,.25,27076.28
"2838",860000,336,.7e-1,.16,.25,30226.23
"2839",910000,336,.7e-1,.16,.25,33543.65
"2840",960000,336,.7e-1,.16,.25,37027.93
"2841",10000,336,.7e-1,.16,.50,20.512
"2842",60000,336,.7e-1,.16,.50,591.266
"2843",110000,336,.7e-1,.16,.50,1543.492
"2844",160000,336,.7e-1,.16,.50,2746.017
"2845",210000,336,.7e-1,.16,.50,4190.649
"2846",260000,336,.7e-1,.16,.50,5876.008
"2847",310000,336,.7e-1,.16,.50,7800.901
"2848",360000,336,.7e-1,.16,.50,9964.139
"2849",410000,336,.7e-1,.16,.50,12364.543
"2850",460000,336,.7e-1,.16,.50,15000.935
"2851",510000,336,.7e-1,.16,.50,17872.148
"2852",560000,336,.7e-1,.16,.50,20977.013
"2853",610000,336,.7e-1,.16,.50,24314.376
"2854",660000,336,.7e-1,.16,.50,27883.082
"2855",710000,336,.7e-1,.16,.50,31681.984
"2856",760000,336,.7e-1,.16,.50,35709.942
"2857",810000,336,.7e-1,.16,.50,39965.820
"2858",860000,336,.7e-1,.16,.50,44448.488
"2859",910000,336,.7e-1,.16,.50,49156.822
"2860",960000,336,.7e-1,.16,.50,54089.702
"2861",10000,336,.7e-1,.16,.75,45.961
"2862",60000,336,.7e-1,.16,.75,1395.092
"2863",110000,336,.7e-1,.16,.75,3552.481
"2864",160000,336,.7e-1,.16,.75,6121.890
"2865",210000,336,.7e-1,.16,.75,9073.371
"2866",260000,336,.7e-1,.16,.75,12402.754
"2867",310000,336,.7e-1,.16,.75,16106.970
"2868",360000,336,.7e-1,.16,.75,20183.009
"2869",410000,336,.7e-1,.16,.75,24627.884
"2870",460000,336,.7e-1,.16,.75,29438.634
"2871",510000,336,.7e-1,.16,.75,34612.319
"2872",560000,336,.7e-1,.16,.75,40146.026
"2873",610000,336,.7e-1,.16,.75,46036.861
"2874",660000,336,.7e-1,.16,.75,52281.959
"2875",710000,336,.7e-1,.16,.75,58878.472
"2876",760000,336,.7e-1,.16,.75,65823.578
"2877",810000,336,.7e-1,.16,.75,73114.478
"2878",860000,336,.7e-1,.16,.75,80748.395
"2879",910000,336,.7e-1,.16,.75,88722.574
"2880",960000,336,.7e-1,.16,.75,97034.281
"2881",10000,336,.8e-1,.16,.25,6.95
"2882",60000,336,.8e-1,.16,.25,206.12
"2883",110000,336,.8e-1,.16,.25,578.81
"2884",160000,336,.8e-1,.16,.25,1088.88
"2885",210000,336,.8e-1,.16,.25,1733.55
"2886",260000,336,.8e-1,.16,.25,2512.37
"2887",310000,336,.8e-1,.16,.25,3425.00
"2888",360000,336,.8e-1,.16,.25,4471.05
"2889",410000,336,.8e-1,.16,.25,5650.17
"2890",460000,336,.8e-1,.16,.25,6962.00
"2891",510000,336,.8e-1,.16,.25,8406.18
"2892",560000,336,.8e-1,.16,.25,9982.35
"2893",610000,336,.8e-1,.16,.25,11690.14
"2894",660000,336,.8e-1,.16,.25,13529.20
"2895",710000,336,.8e-1,.16,.25,15499.17
"2896",760000,336,.8e-1,.16,.25,17599.71
"2897",810000,336,.8e-1,.16,.25,19830.44
"2898",860000,336,.8e-1,.16,.25,22191.03
"2899",910000,336,.8e-1,.16,.25,24681.10
"2900",960000,336,.8e-1,.16,.25,27300.33
"2901",10000,336,.8e-1,.16,.50,9.62
"2902",60000,336,.8e-1,.16,.50,300.47
"2903",110000,336,.8e-1,.16,.50,835.13
"2904",160000,336,.8e-1,.16,.50,1546.62
"2905",210000,336,.8e-1,.16,.50,2428.64
"2906",260000,336,.8e-1,.16,.50,3480.35
"2907",310000,336,.8e-1,.16,.50,4701.15
"2908",360000,336,.8e-1,.16,.50,6090.46
"2909",410000,336,.8e-1,.16,.50,7647.70
"2910",460000,336,.8e-1,.16,.50,9372.29
"2911",510000,336,.8e-1,.16,.50,11263.65
"2912",560000,336,.8e-1,.16,.50,13321.20
"2913",610000,336,.8e-1,.16,.50,15544.37
"2914",660000,336,.8e-1,.16,.50,17932.58
"2915",710000,336,.8e-1,.16,.50,20485.27
"2916",760000,336,.8e-1,.16,.50,23201.87
"2917",810000,336,.8e-1,.16,.50,26081.82
"2918",860000,336,.8e-1,.16,.50,29124.54
"2919",910000,336,.8e-1,.16,.50,32329.47
"2920",960000,336,.8e-1,.16,.50,35696.06
"2921",10000,336,.8e-1,.16,.75,15.30
"2922",60000,336,.8e-1,.16,.75,502.66
"2923",110000,336,.8e-1,.16,.75,1378.75
"2924",160000,336,.8e-1,.16,.75,2502.77
"2925",210000,336,.8e-1,.16,.75,3859.09
"2926",260000,336,.8e-1,.16,.75,5445.62
"2927",310000,336,.8e-1,.16,.75,7261.23
"2928",360000,336,.8e-1,.16,.75,9304.84
"2929",410000,336,.8e-1,.16,.75,11575.37
"2930",460000,336,.8e-1,.16,.75,14071.74
"2931",510000,336,.8e-1,.16,.75,16792.89
"2932",560000,336,.8e-1,.16,.75,19737.75
"2933",610000,336,.8e-1,.16,.75,22905.26
"2934",660000,336,.8e-1,.16,.75,26294.37
"2935",710000,336,.8e-1,.16,.75,29904.04
"2936",760000,336,.8e-1,.16,.75,33733.21
"2937",810000,336,.8e-1,.16,.75,37780.85
"2938",860000,336,.8e-1,.16,.75,42045.93
"2939",910000,336,.8e-1,.16,.75,46527.41
"2940",960000,336,.8e-1,.16,.75,51224.27
"2941",10000,336,.2e-1,.18,.25,524384.913
"2942",60000,336,.2e-1,.18,.25,4844966.141
"2943",110000,336,.2e-1,.18,.25,7328953.201
"2944",160000,336,.2e-1,.18,.25,8721324.761
"2945",210000,336,.2e-1,.18,.25,9511658.963
"2946",260000,336,.2e-1,.18,.25,9969962.258
"2947",310000,336,.2e-1,.18,.25,10245146.48
"2948",360000,336,.2e-1,.18,.25,10419338.31
"2949",410000,336,.2e-1,.18,.25,10537831.61
"2950",460000,336,.2e-1,.18,.25,10625606.50
"2951",510000,336,.2e-1,.18,.25,10696439.80
"2952",560000,336,.2e-1,.18,.25,10757929.63
"2953",610000,336,.2e-1,.18,.25,10814266.40
"2954",660000,336,.2e-1,.18,.25,10867761.21
"2955",710000,336,.2e-1,.18,.25,10919688.64
"2956",760000,336,.2e-1,.18,.25,10970751.64
"2957",810000,336,.2e-1,.18,.25,11021337.90
"2958",860000,336,.2e-1,.18,.25,11071661.23
"2959",910000,336,.2e-1,.18,.25,11121839.55
"2960",960000,336,.2e-1,.18,.25,11171937.89
"2961",10000,336,.2e-1,.18,.50,990711.24
"2962",60000,336,.2e-1,.18,.50,8895409.470
"2963",110000,336,.2e-1,.18,.50,12248055.47
"2964",160000,336,.2e-1,.18,.50,13615386.78
"2965",210000,336,.2e-1,.18,.50,14190833.83
"2966",260000,336,.2e-1,.18,.50,14450420.13
"2967",310000,336,.2e-1,.18,.50,14584018.31
"2968",360000,336,.2e-1,.18,.50,14667363.32
"2969",410000,336,.2e-1,.18,.50,14730663.72
"2970",460000,336,.2e-1,.18,.50,14785968.88
"2971",510000,336,.2e-1,.18,.50,14838084.96
"2972",560000,336,.2e-1,.18,.50,14888929.01
"2973",610000,336,.2e-1,.18,.50,14939265.68
"2974",660000,336,.2e-1,.18,.50,14989399.97
"2975",710000,336,.2e-1,.18,.50,15039453.53
"2976",760000,336,.2e-1,.18,.50,15089474.89
"2977",810000,336,.2e-1,.18,.50,15139483.42
"2978",860000,336,.2e-1,.18,.50,15189486.81
"2979",910000,336,.2e-1,.18,.50,15239488.17
"2980",960000,336,.2e-1,.18,.50,15289488.71
"2981",10000,336,.2e-1,.18,.75,1597648.11
"2982",60000,336,.2e-1,.18,.75,13633303.95
"2983",110000,336,.2e-1,.18,.75,17228818.33
"2984",160000,336,.2e-1,.18,.75,18245002.10
"2985",210000,336,.2e-1,.18,.75,18558294.23
"2986",260000,336,.2e-1,.18,.75,18680043.26
"2987",310000,336,.2e-1,.18,.75,18749595.39
"2988",360000,336,.2e-1,.18,.75,18804923.49
"2989",410000,336,.2e-1,.18,.75,18856375.43
"2990",460000,336,.2e-1,.18,.75,18906771.10
"2991",510000,336,.2e-1,.18,.75,18956878.92
"2992",560000,336,.2e-1,.18,.75,19006908.30
"2993",610000,336,.2e-1,.18,.75,19056916.31
"2994",660000,336,.2e-1,.18,.75,19106918.49
"2995",710000,336,.2e-1,.18,.75,19156919.09
"2996",760000,336,.2e-1,.18,.75,19206919.25
"2997",810000,336,.2e-1,.18,.75,19256919.29
"2998",860000,336,.2e-1,.18,.75,19306919.31
"2999",910000,336,.2e-1,.18,.75,19356919.31
"3000",960000,336,.2e-1,.18,.75,19406919.31
"3001",10000,336,.3e-1,.18,.25,85040.815
"3002",60000,336,.3e-1,.18,.25,1173498.261
"3003",110000,336,.3e-1,.18,.25,2105350.131
"3004",160000,336,.3e-1,.18,.25,2848417.269
"3005",210000,336,.3e-1,.18,.25,3443121.828
"3006",260000,336,.3e-1,.18,.25,3921223.320
"3007",310000,336,.3e-1,.18,.25,4307682.572
"3008",360000,336,.3e-1,.18,.25,4622117.128
"3009",410000,336,.3e-1,.18,.25,4879945.070
"3010",460000,336,.3e-1,.18,.25,5093283.987
"3011",510000,336,.3e-1,.18,.25,5271657.493
"3012",560000,336,.3e-1,.18,.25,5422550.516
"3013",610000,336,.3e-1,.18,.25,5551845.710
"3014",660000,336,.3e-1,.18,.25,5664166.450
"3015",710000,336,.3e-1,.18,.25,5763146.400
"3016",760000,336,.3e-1,.18,.25,5851641.376
"3017",810000,336,.3e-1,.18,.25,5931895.864
"3018",860000,336,.3e-1,.18,.25,6005673.875
"3019",910000,336,.3e-1,.18,.25,6074361.807
"3020",960000,336,.3e-1,.18,.25,6139049.277
"3021",10000,336,.3e-1,.18,.50,239737.136
"3022",60000,336,.3e-1,.18,.50,3402701.725
"3023",110000,336,.3e-1,.18,.50,5652224.325
"3024",160000,336,.3e-1,.18,.50,7096529.478
"3025",210000,336,.3e-1,.18,.50,8030331.535
"3026",260000,336,.3e-1,.18,.50,8640543.381
"3027",310000,336,.3e-1,.18,.50,9045642.479
"3028",360000,336,.3e-1,.18,.50,9320727.632
"3029",410000,336,.3e-1,.18,.50,9513401.400
"3030",460000,336,.3e-1,.18,.50,9653837.414
"3031",510000,336,.3e-1,.18,.50,9761161.705
"3032",560000,336,.3e-1,.18,.50,9847497.610
"3033",610000,336,.3e-1,.18,.50,9920529.694
"3034",660000,336,.3e-1,.18,.50,9985128.944
"3035",710000,336,.3e-1,.18,.50,10044382.91
"3036",760000,336,.3e-1,.18,.50,10100248.68
"3037",810000,336,.3e-1,.18,.50,10153966.79
"3038",860000,336,.3e-1,.18,.50,10206323.57
"3039",910000,336,.3e-1,.18,.50,10257817.46
"3040",960000,336,.3e-1,.18,.50,10308764.38
"3041",10000,336,.3e-1,.18,.75,464245.43
"3042",60000,336,.3e-1,.18,.75,6658884.145
"3043",110000,336,.3e-1,.18,.75,10214356.46
"3044",160000,336,.3e-1,.18,.75,11981219.06
"3045",210000,336,.3e-1,.18,.75,12871721.62
"3046",260000,336,.3e-1,.18,.75,13333195.78
"3047",310000,336,.3e-1,.18,.75,13584635.97
"3048",360000,336,.3e-1,.18,.75,13733252.48
"3049",410000,336,.3e-1,.18,.75,13831530.91
"3050",460000,336,.3e-1,.18,.75,13905165.97
"3051",510000,336,.3e-1,.18,.75,13966736.68
"3052",560000,336,.3e-1,.18,.75,14022401.21
"3053",610000,336,.3e-1,.18,.75,14075174.32
"3054",660000,336,.3e-1,.18,.75,14126531.92
"3055",710000,336,.3e-1,.18,.75,14177196.54
"3056",760000,336,.3e-1,.18,.75,14227521.91
"3057",810000,336,.3e-1,.18,.75,14277681.20
"3058",860000,336,.3e-1,.18,.75,14327759.18
"3059",910000,336,.3e-1,.18,.75,14377797.36
"3060",960000,336,.3e-1,.18,.75,14427816.05
"3061",10000,336,.4e-1,.18,.25,3285.1996
"3062",60000,336,.4e-1,.18,.25,59112.1178
"3063",110000,336,.4e-1,.18,.25,121212.7436
"3064",160000,336,.4e-1,.18,.25,182753.2620
"3065",210000,336,.4e-1,.18,.25,243744.8220
